OriginSite,OriginBlock,Start Block (KORRIGERT),originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old treat (label),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Alc alp,Alc sp,Ant dio,Ant odo,Ave fle,Bet nan,Bet pub,Bis viv,Cal vul,Cam rot,Car  nor,Car big,Car cap,Car fla,Car nigra,Car pal,Car pil,Carex sp,Cer alp,Cer cer,Cer fon,Cirs pal ,Des ces,Emp her,Epi ana,Euph sp,Fes ovi,Fes rub,Fes viv,Gal uli ,Gym dry,Hie pil,Leo aut,Luz mul,Luz spi,"Mots II (Epi, Ste med, Ver alp)",Nar stri,Oma sup,Oxa ace,Par pal,Phle alp,Pin vul,Poa alp,Poa pra,Pot cra,Pot ere,Pru vul ,Ran acr,Ran rep,Rum ace,Rum ac-la,Sag pro,Sag sag,Sag sp,Sal her,Sel sel,Sib,Sil aca,Sol vir,Tarax,Tha alp,Tof pus,Tri rep,Vac myr,Vac vit,Ver alp,Ver fru,Ver off,Ver serp,Vio bif,Vio pal,Vio riv,Vio sp,Nid gram,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Rambera,8,,531,TT4,552,531 TT4 552,,,4,21,2009,18-Aug,Presence,KK,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,10,0,10,0,0,,,,,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,22,2009,18-Aug,Presence,KK,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,20,0,0,,,,4,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,23,2009,18-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,20,0,0,0,10,0,5,,,,5,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,24,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,10,0,,,,3,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,25,2009,18-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,10,5,0,0,20,0,0,,,,3,,
Rambera,8,,531,TT4,552,531 TT4 552,,,4,%,2009,18-Aug,Cover,KK,,4,5,,,3,4,,,6,,1,,,,,,,,,,,,,1,1,4,,,,,,,,3,,,,5,3,,,,,,,,4,,,,,2,,,1,3,,,,,,,,,2,,,,,,2,,,,,,20.4,1,1.2,0,9.8,9.2,1.4,40,25,0,3.75,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,1,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,20,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,2,2009,18-Aug,Presence,KK,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,S,,,,,,,,,1,,,,,,,,,,10,0,0,0,20,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,3,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,F,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,4,2009,18-Aug,Presence,KK,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,15,0,0,0,10,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,5,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,50,0,0,0,0,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,6,2009,18-Aug,Presence,KK,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,20,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,7,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,5,0,0,0,10,10,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,8,2009,18-Aug,Presence,KK,,F,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,10,0,0,0,10,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,9,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,20,0,0,0,5,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,10,2009,18-Aug,Presence,KK,,,,,,,,1,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,F,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,10,0,0,0,10,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,11,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,20,10,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,12,2009,18-Aug,Presence,KK,,1,,,,,,,,F,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,10,0,0,0,10,5,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,13,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,0,0,0,10,10,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,14,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,10,0,0,0,10,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,15,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,16,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,20,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,17,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,10,0,0,0,20,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,18,2009,18-Aug,Presence,KK,,1,,,,,,,,F,,,,,,,,,1,,,,F,,,,,,,1,,,,,1,,,,1,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,19,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,5,0,0,0,5,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,20,2009,18-Aug,Presence,KK,,1,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,21,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,1,,,,,,,"1,F",,,S,,,,,,,,,,,,,1,,,,,,30,0,0,0,10,0,0,,,,,,
Rambera,9,,525,TTC,525,525 TTC,,,C,22,2009,18-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,10,0,0,,,,2,,
Rambera,9,,525,TTC,525,525 TTC,,,C,23,2009,18-Aug,Presence,KK,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,3,,
Rambera,9,,525,TTC,525,525 TTC,,,C,24,2009,18-Aug,Presence,KK,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,F,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,2,,
Rambera,9,,525,TTC,525,525 TTC,,,C,25,2009,18-Aug,Presence,KK,,1,,,,1,,1,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,0,0,0,10,0,0,,,,3,,
Rambera,9,,525,TTC,525,525 TTC,,,C,%,2009,18-Aug,Cover,KK,,6,,,,1,,1,,8,2,2,,,4,2,,2,10,,,,3,,2,,,,,3,4,,,1,3,2,,,3,,,,,4,,,,8,15,,,,,,,4,,4,2,,,4,,,,,,1,,,,2,,,,1,1,12.8,0,0,0,12.4,1.4,0,70,12,0,2.5,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,1,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,S,,,,,,,,,1,,1,1,,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,0,5,0,5,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,2,2009,18-Aug,Presence,W,,1,,,,,,,,1,S,,,,,,,,,,,,,,,,S,,,,,,,1,,1,,,1,,,,,1,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,15,0,0,0,5,5,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,3,2009,18-Aug,Presence,W,,1,,,,,,,,,,F,,,,,,,,,,,,,1,,,,,1,1,,,1,,,,,,,,,,,,,,"1,S",,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,5,0,0,0,5,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,4,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,,,1,,,,1,1,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,10,0,0,0,5,5,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,5,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,1,,1,,,,,,,,1,,,,,,,,,1,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,0,0,0,10,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,6,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,1,,,,,,,,,"F,S",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,0,0,0,15,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,7,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,1,,,,,,,,1,,1,,,,,1,,,,,1,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,10,0,0,0,10,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,8,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,1,,,,,,,,S,,1,,1,,,1,,,,,F,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,20,0,0,0,15,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,9,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,,,1,,,,1,1,,,,,,,,,,,,,Sx2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,10,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,10,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,5,0,0,0,30,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,11,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,F,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,2,0,0,0,10,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,12,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,S,,1,,"1,S",,,,,,,,1,,,,,,,,,,,,,"1,S",,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,3,0,0,0,15,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,13,2009,18-Aug,Presence,W,,1,1,,,,,,,1,,,,,,,1,,,,,,,,1,,"1,S",,,1,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,0,5,0,20,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,14,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,5,0,20,5,0,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,15,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"F,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,70,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,16,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,F,,,,,,,,,S,,,,,,,,1,,,,,,,,,,,,,"F,S",,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,0,0,0,0,30,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,17,2009,18-Aug,Presence,W,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,D,,,,,,,,,1,,,,,,,,1,,,,,,1,1,,,,,2,0,0,0,10,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,18,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,1,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,2,0,0,0,10,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,19,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,2,0,0,0,10,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,20,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,"1,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,60,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,21,2009,18-Aug,Presence,W,,,,,,,,,,,,1,,,,,,1,,,,,,,1,S,,,,1,,,,,1,,,,,,,,,,,,,F,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,0,0,0,0,10,0,0,,,,,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,22,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,DF,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,0,,,,4,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,23,2009,18-Aug,Presence,W,,1,,,,,,,,1,1,,,,,,,1,,,,,,,1,,S,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,10,0,0,0,5,30,0,,,,2,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,24,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,"1,S",,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,2,0,0,0,5,10,0,,,,3,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,25,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,F,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,0,0,0,0,0,5,0,,,,5,,
Rambera,9,,521,TT1,523,521 TT1 523,,,1,%,2009,18-Aug,Cover,W,,12,1,,,,,,,15,1,1,,,2,,2,2,,,,,1,,8,1,3,,,2,1,1,,12,10,1,,,2,1,,,,1,,,,21,7,,,1,,,,1,,6,,,,,,,,1,,2,,,,1,3,,,,,5.88,0,1.2,0.2,14.6,2.6,0,70,15,0,3.5,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,1,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,,,,,1,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,D,,,,,,,,,1,,,,,,15,0,0,0,3,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,2,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,,,,,,,,,,,,,1,,,S,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,15,0,0,0,5,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,3,2009,18-Aug,Presence,W,,1,1,S,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,10,0,0,0,5,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,4,2009,18-Aug,Presence,W,,1,,,,,,S,,1,,1,,,1,,,,,,,,,,1,,,,,1,,,,,S,,,,1,,,,,,,,,F,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,5,0,0,0,10,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,5,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,,,F,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,0,0,0,20,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,6,2009,18-Aug,Presence,W,,1,1,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,5,0,0,0,10,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,7,2009,18-Aug,Presence,W,,,1,,,,,,,1,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,1,,,,,5,0,0,0,15,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,8,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,3,0,0,0,20,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,9,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,1,5,0,0,0,15,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,10,2009,18-Aug,Presence,W,,1,,,,,,,,1,1,,,1,,,,,,,,,,,1,,S,SF,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,15,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,11,2009,18-Aug,Presence,W,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,F,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,5,0,0,0,10,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,12,2009,18-Aug,Presence,W,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,F,,,1,,,,DF,,,,,,,,,F,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,5,0,0,0,10,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,13,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,0,0,0,20,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,14,2009,18-Aug,Presence,W,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,3,0,0,0,25,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,15,2009,18-Aug,Presence,W,,,,,,,,,,1,,,,,1,,,,,,,,,,D,,,S,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,0,0,0,15,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,16,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,1,,1,,,,1,,,,,,,,,,1,,,,,10,0,0,0,10,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,17,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,F,,,,,,,,,,1,,,,,F,,,,,,,,,,1,,,,,5,0,0,0,10,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,18,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,15,0,0,0,10,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,19,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,5,0,0,0,10,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,20,2009,18-Aug,Presence,W,,1,,,,,,,,1,,,,,1,,1,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,S,,,,,,,,,,,,,1,,,,,,0,0,0,0,20,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,21,2009,18-Aug,Presence,W,,1,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,1,1,,,,,15,0,0,0,10,0,0,,,,,,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,22,2009,18-Aug,Presence,W,,,1,S,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,5,0,0,0,5,0,0,,,,6,2,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,23,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,4,2,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,24,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,1,,,,1,,,,,,,,,1,,,,,,10,0,0,0,0,0,0,,,,5,2,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,25,2009,18-Aug,Presence,W,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,2,1,
Rambera,9,,522,TT2,542,522 TT2 542,,,2,%,2009,18-Aug,Cover,W,,5,2,1,,,,1,,8,1,2,1,1,3,,1,,,,,,1,,10,,1,1,,1,1,1,,,1,,,,12,,,,,1,,,,6,1,,,,,,,,3,1,2,,,,20,,,,,,,,,2,4,,,,1,7,0,0,0,11.32,0,0,75,30,0,4.25,1.75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,9,,523,TT3,266,523 TT3 266,,,3,1,2009,18-Aug,Presence,W,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,10,0,0,0,10,2,0,,,,,,
